"borough","neighborhood","building_class_category","tax_class_at_present","block","lot","easement","building_class_at_present","address","zip_code","residential_units","commercial_units","total_units","land_square_feet","gross_square_feet","year_built","tax_class_at_time_of_sale","building_class_at_time_of_sale","sale_price","sale_date"
1,"chelsea                  ","09  coops - walkup apartments               ",2,744,3," ","C6"," 360 west 21 street, 5l                    ",10011,0,0,0,0,0,1940," 2 "," C6 ","$460,000",12/7/2009
1,"chelsea                  ","09  coops - walkup apartments               ","2C",744,11," ","C6"," 351 west 20th   street, 4                 ",10011,0,0,0,0,0,1900," 2 "," C6 ","$680,000",5/12/2009
1,"chelsea                  ","09  coops - walkup apartments               ",2,744,18," ","C6"," 337 west 20th street, 1b                  ",10011,0,0,0,0,0,1850," 2 "," C6 ","$665,000",6/5/2009
1,"chelsea                  ","09  coops - walkup apartments               ",2,744,18," ","C6"," 337 west 20th street, 4a                  ",10011,0,0,0,0,0,1850," 2 "," C6 ","$517,500",1/7/2010
1,"chelsea                  ","09  coops - walkup apartments               ",2,744,32," ","C6"," 309 west 20th street, 6f                  ",10011,0,0,0,0,0,1850," 2 "," C6 ","$420,000",8/17/2009
1,"chelsea                  ","09  coops - walkup apartments               ",2,745,16," ","C6"," 335 west 21st street, rw                  ",10011,0,0,0,0,0,1920," 2 "," C6 ","$660,000",5/1/2009
1,"chelsea                  ","09  coops - walkup apartments               ",2,745,16," ","C6"," 335 west 21st street, 1re                 ",10011,0,0,0,0,0,1920," 2 "," C6 ","$348,000",7/30/2009
1,"chelsea                  ","09  coops - walkup apartments               ",2,745,17," ","C6"," 333 west 21st street, fw                  ",10011,0,0,0,0,0,1900," 2 "," C6 ","$355,000",12/4/2009
1,"chelsea                  ","09  coops - walkup apartments               ","2C",745,47," ","C6"," 316 west 22nd, 3                          ",10011,0,0,0,0,0,1900," 2 "," C6 ","$1,150,000",12/8/2009
1,"chelsea                  ","09  coops - walkup apartments               ",2,745,56," ","C6"," 334 west 22nd street, 12                  ",10011,0,0,0,0,0,1925," 2 "," C6 ","$536,000",1/29/2010
1,"chelsea                  ","09  coops - walkup apartments               ",2,746,71," ","C6"," 354 west 23rd street, 2b                  ",10011,0,0,0,0,0,1900," 2 "," C6 ","$310,000",6/10/2009
1,"chelsea                  ","09  coops - walkup apartments               ",2,746,72," ","C6"," 356 west 23rd street, 4a                  ",10011,0,0,0,0,0,1910," 2 "," C6 ","$579,500",7/22/2009
1,"chelsea                  ","09  coops - walkup apartments               ",2,746,72," ","C6"," 356 west 23rd   street, 1bc               ",10011,0,0,0,0,0,1910," 2 "," C6 ","$833,000",9/11/2009
1,"chelsea                  ","09  coops - walkup apartments               ",2,753,6," ","C6"," 359 west 29th street, 2                   ",10001,0,0,0,0,0,1921," 2 "," C6 ","$835,000",4/22/2009
1,"chelsea                  ","09  coops - walkup apartments               ",2,753,8," ","C6"," 355 west 29th street, 5b                  ",10001,0,0,0,0,0,1900," 2 "," C6 ","$625,000",5/14/2009
1,"chelsea                  ","09  coops - walkup apartments               ","2C",753,13," ","C6"," 345 west 29th street, 4                   ",10001,0,0,0,0,0,1900," 2 "," C6 ","$824,500",8/20/2009
1,"chelsea                  ","09  coops - walkup apartments               ",2,765,59," ","C6"," 228 west 16th street, 4-c                 ",10011,0,0,0,0,0,1901," 2 "," C6 ","$679,000",5/27/2009
1,"chelsea                  ","09  coops - walkup apartments               ",2,766,23," ","C6"," 227 west 16th street, 3wf                 ",10011,0,0,0,0,0,1910," 2 "," C6 ","$305,000",7/23/2009
1,"chelsea                  ","09  coops - walkup apartments               ",2,766,23," ","C6"," 227 west 16th street, 3rw                 ",10011,0,0,0,0,0,1910," 2 "," C6 ","$320,000",1/15/2010
1,"chelsea                  ","09  coops - walkup apartments               ",2,766,23," ","C6"," 231 west 16th street, 5wf                 ",10011,0,0,0,0,0,1910," 2 "," C6 ","$935,000",1/4/2010
1,"chelsea                  ","09  coops - walkup apartments               ","2C",770,68," ","C6"," 252 west 21st street, garden              ",10011,0,0,0,0,0,1910," 2 "," C6 ","$870,000",12/23/2009
1,"chelsea                  ","09  coops - walkup apartments               ",2,770,70," ","C6"," 260 west 21st   street, 3k                ",10011,0,0,0,0,0,1900," 2 "," C6 ","$412,500",8/27/2009
1,"chelsea                  ","09  coops - walkup apartments               ",2,770,70," ","C6"," 256 west 21st   street, 4b                ",10011,0,0,0,0,0,1900," 2 "," C6 ","$350,000",11/13/2009
1,"chelsea                  ","09  coops - walkup apartments               ",2,770,70," ","C6"," 256 west 21st street, 1d                  ",10011,0,0,0,0,0,1900," 2 "," C6 ","$560,000",12/29/2009
1,"chelsea                  ","09  coops - walkup apartments               ",2,770,70," ","C6"," 256 west 21st   street, g3                ",10011,0,0,0,0,0,1900," 2 "," C6 ","$2,175,000",1/13/2010
1,"chelsea                  ","09  coops - walkup apartments               ",2,772,12," ","C6"," 261 west 22nd street, 35                  ",10011,0,0,0,0,0,1917," 2 "," C6 ","$615,000",4/21/2009
1,"chelsea                  ","09  coops - walkup apartments               ",2,772,12," ","C6"," 261 west 22nd street, 22                  ",10011,0,0,0,0,0,1917," 2 "," C6 ","$470,000",2/19/2010
1,"chelsea                  ","09  coops - walkup apartments               ",2,791,68," ","C6"," 140 west 16th street, 2w                  ",10011,0,0,0,0,0,1915," 2 "," C6 ","$1,330,000",7/15/2009
1,"chelsea                  ","09  coops - walkup apartments               ","2C",791,70," ","C6"," 146 west 16th street, 1a                  ",10011,0,0,0,0,0,1920," 2 "," C6 ","$549,855",5/18/2009
1,"chelsea                  ","09  coops - walkup apartments               ","2C",791,70," ","C6"," 146 west 16th street, 2a                  ",10011,0,0,0,0,0,1920," 2 "," C6 ","$490,000",9/24/2009
1,"chelsea                  ","09  coops - walkup apartments               ","2C",791,71," ","C6"," 148 west 16th, 7                          ",10011,0,0,0,0,0,1920," 2 "," C6 ","$440,000",5/1/2009
1,"chelsea                  ","10  coops - elevator apartments             ",2,694,42," ","D4"," 520 w 23rd st, 15g                        ",10011,0,0,0,0,0,2003," 2 "," D4 ","$799,000",3/17/2009
1,"chelsea                  ","10  coops - elevator apartments             ",2,694,42," ","D4"," 520 west 23rd street, 12g                 ",10011,0,0,0,0,0,2003," 2 "," D4 ","$630,000",8/20/2009
1,"chelsea                  ","10  coops - elevator apartments             ",2,694,42," ","D4"," 520 west 23rd street, 4g                  ",10011,0,0,0,0,0,2003," 2 "," D4 ","$675,000",12/23/2009
1,"chelsea                  ","10  coops - elevator apartments             ",2,717,9," ","D4"," 453 west 19 street, 5b                    ",10011,0,0,0,0,0,1983," 2 "," D4 ","$555,000",12/16/2009
1,"chelsea                  ","10  coops - elevator apartments             ",2,720,49," ","D4"," 410 w 23 st, 2d 3d                        ",10011,0,0,0,0,0,1920," 2 "," D4 ","$1,125,000",9/14/2009
1,"chelsea                  ","10  coops - elevator apartments             ",2,722,18," ","D4"," 433 west 24th street, b                   ",10011,0,0,0,0,0,1920," 2 "," D4 ","$370,000",12/29/2009
1,"chelsea                  ","10  coops - elevator apartments             ",2,722,18," ","D4"," 433 west 24th street, 5b                  ",10011,0,0,0,0,0,1920," 2 "," D4 ","$490,000",2/12/2010
1,"chelsea                  ","10  coops - elevator apartments             ",2,722,20," ","D4"," 429 west 24th street, 4b                  ",10011,0,0,0,0,0,1920," 2 "," D4 ","$455,000",7/27/2009
1,"chelsea                  ","10  coops - elevator apartments             ",2,722,20," ","D4"," 429 west 24th street, 4f                  ",10011,0,0,0,0,0,1920," 2 "," D4 ","$360,000",10/7/2009
1,"chelsea                  ","10  coops - elevator apartments             ",2,722,22," ","D4"," 425 west 24th street, 4d                  ",10011,0,0,0,0,0,1900," 2 "," D4 ","$410,000",11/23/2009
1,"chelsea                  ","10  coops - elevator apartments             ",2,738,18," ","D4"," 331 west 14th street, 5-a                 ",10014,0,0,0,0,0,1900," 2 "," D4 ","$300,000",3/9/2009
1,"chelsea                  ","10  coops - elevator apartments             ",2,740,19," ","D0"," 325 west 16th street, 6w                  ",10011,0,0,0,0,0,1902," 2 "," D0 ",$0,7/8/2009
1,"chelsea                  ","10  coops - elevator apartments             ",2,742,22," ","D4"," 319 west 18th street, 2b                  ",10011,0,0,0,0,0,1928," 2 "," D4 ","$485,000",9/25/2009
1,"chelsea                  ","10  coops - elevator apartments             ",2,742,22," ","D4"," 319 west 18th street, 4d                  ",10011,0,0,0,0,0,1928," 2 "," D4 ","$494,000",12/10/2009
1,"chelsea                  ","10  coops - elevator apartments             ",2,742,49," ","D4"," 320 west 19th, 4f                         ",10011,0,0,0,0,0,1900," 2 "," D4 ","$425,000",7/15/2009
1,"chelsea                  ","10  coops - elevator apartments             ",2,744,1," ","D4"," 365 west 20th street, 12a                 ",10011,0,0,0,0,0,1928," 2 "," D4 ","$520,000",6/29/2009
1,"chelsea                  ","10  coops - elevator apartments             ",2,744,1," ","D4"," 365 west 20th street, 4a                  ",10011,0,0,0,0,0,1928," 2 "," D4 ","$520,000",8/10/2009
1,"chelsea                  ","10  coops - elevator apartments             ",2,744,1," ","D4"," 365 west 20th street, 16b                 ",10011,0,0,0,0,0,1928," 2 "," D4 ","$630,000",8/10/2009
1,"chelsea                  ","10  coops - elevator apartments             ",2,744,1," ","D4"," 363 west 20th   street, 3b                ",10011,0,0,0,0,0,1928," 2 "," D4 ","$595,000",9/18/2009
1,"chelsea                  ","10  coops - elevator apartments             ",2,744,1," ","D4"," 365 west 20th street, 5c                  ",10011,0,0,0,0,0,1928," 2 "," D4 ","$650,000",12/17/2009
1,"chelsea                  ","10  coops - elevator apartments             ",2,746,18," ","D4"," 333 west 22nd street, 4a                  ",10011,0,0,0,0,0,1910," 2 "," D4 ","$475,000",5/20/2009
1,"chelsea                  ","10  coops - elevator apartments             ","2C",746,78," ","D4"," 368 west 23rd street, 3f                  ",10011,0,0,0,0,0,1900," 2 "," D4 ","$652,500",6/15/2009
1,"chelsea                  ","10  coops - elevator apartments             ",2,747,1," ","D4"," 350 west 24th street, 6e                  ",10011,0,0,0,0,0,1963," 2 "," D4 ",$0,6/15/2009
1,"chelsea                  ","10  coops - elevator apartments             ",2,747,1," ","D4"," 350 west 24th street, 16e                 ",10011,0,0,0,0,0,1963," 2 "," D4 ",$0,7/1/2009
1,"chelsea                  ","10  coops - elevator apartments             ",2,747,1," ","D4"," 350 west 24th street, 5c                  ",10011,0,0,0,0,0,1963," 2 "," D4 ",$0,11/13/2009
1,"chelsea                  ","10  coops - elevator apartments             ",2,747,1," ","D4"," 350 west 24th street, 9h                  ",10011,0,0,0,0,0,1963," 2 "," D4 ",$0,12/1/2009
1,"chelsea                  ","10  coops - elevator apartments             ",2,747,1," ","D4"," 350 west 24th street, 6g                  ",10011,0,0,0,0,0,1963," 2 "," D4 ",$0,12/17/2009
1,"chelsea                  ","10  coops - elevator apartments             ",2,747,28," ","D4"," 323 west 23rd   street, 7c                ",10011,0,0,0,0,0,1926," 2 "," D4 ","$1,070,000",11/30/2009
1,"chelsea                  ","10  coops - elevator apartments             ",2,748,1," ","D4"," 351 west 24th street, 20h                 ",10011,0,0,0,0,0,1963," 2 "," D4 ",$0,8/15/2009
1,"chelsea                  ","10  coops - elevator apartments             ",2,748,1," ","D4"," 351 west 24th street, 12e                 ",10011,0,0,0,0,0,1963," 2 "," D4 ",$0,9/1/2009
1,"chelsea                  ","10  coops - elevator apartments             ",2,748,1," ","D4"," 341 west 24th street, 18e                 ",10011,0,0,0,0,0,1963," 2 "," D4 ",$0,8/7/2009
1,"chelsea                  ","10  coops - elevator apartments             ",2,748,1," ","D4"," 341 west 24th street, 1j                  ",10011,0,0,0,0,0,1963," 2 "," D4 ",$0,8/1/2009
1,"chelsea                  ","10  coops - elevator apartments             ",2,748,1," ","D4"," 321 west 24th street, 7g                  ",10011,0,0,0,0,0,1963," 2 "," D4 ",$0,8/14/2009
1,"chelsea                  ","10  coops - elevator apartments             ",2,748,1," ","D4"," 341 west 24th street, 9e                  ",10011,0,0,0,0,0,1963," 2 "," D4 ",$0,7/17/2009
1,"chelsea                  ","10  coops - elevator apartments             ",2,748,1," ","D4"," 311 west 24th street, 14a                 ",10011,0,0,0,0,0,1963," 2 "," D4 ",$0,10/1/2009
1,"chelsea                  ","10  coops - elevator apartments             ",2,748,1," ","D4"," 341 west 24th street, 14c                 ",10011,0,0,0,0,0,1963," 2 "," D4 ",$0,9/15/2009
1,"chelsea                  ","10  coops - elevator apartments             ",2,748,1," ","D4"," 321 west 24th street, 19d                 ",10011,0,0,0,0,0,1963," 2 "," D4 ",$0,10/20/2009
1,"chelsea                  ","10  coops - elevator apartments             ",2,748,1," ","D4"," 321 west 24th street, 15a                 ",10011,0,0,0,0,0,1963," 2 "," D4 ",$0,9/15/2009
1,"chelsea                  ","10  coops - elevator apartments             ",2,748,1," ","D4"," 321 west 24th street, 10e                 ",10011,0,0,0,0,0,1963," 2 "," D4 ",$0,10/20/2009
1,"chelsea                  ","10  coops - elevator apartments             ",2,748,1," ","D4"," 341 west 24th street, 9j                  ",10011,0,0,0,0,0,1963," 2 "," D4 ",$0,11/13/2009
1,"chelsea                  ","10  coops - elevator apartments             ",2,748,1," ","D4"," 341 west 24th street, 16e                 ",10011,0,0,0,0,0,1963," 2 "," D4 ",$0,11/13/2009
1,"chelsea                  ","10  coops - elevator apartments             ",2,748,1," ","D4"," 311 west 24th street, 9e                  ",10011,0,0,0,0,0,1963," 2 "," D4 ",$0,11/13/2009
1,"chelsea                  ","10  coops - elevator apartments             ",2,748,1," ","D4"," 341 west 24th street, 16e                 ",10011,0,0,0,0,0,1963," 2 "," D4 ",$0,11/13/2009
